rest_index,rest_name,locality,cost_for_two,rating,votes,cuisines
4847,Spoon Of Spice,Indiranagar,300,3.5,4,"['North Indian', 'Biryani', 'Chinese']"
4848,Biriyani Blitz,Rammurthy Nagar,400,3.5,47,"['Biryani', 'Kerala']"
4849,Ambur Star Biryani,Sarjapur Road,200,3.5,23,['Biryani']
4850,Curries & Chillies,KR Puram,300,3.5,40,"['Andhra', 'Biryani', 'Chinese']"
4851,Krishna Vijayashree,Bannerghatta Road,700,3.5,13,"['Biryani', 'North Indian', 'Chinese']"
4852,Lagom Patisserie,Frazer Town,350,3.5,6,"['Bakery', 'Desserts']"
4853,Eatery Have U Been,BTM,500,3.5,39,"['Cafe', 'Chinese', 'Fast Food', 'Burger', 'North Indian']"
4854,Angel Mess,Kaggadasapura,200,3.5,17,['South Indian']
4855,Gurus kitchen,Kanakapura Road,300,3.5,15,"['North Indian', 'Chinese', 'South Indian']"
4856,Sanju's Super Kitchen,Kammanahalli,400,3.5,6,"['Fast Food', 'Burger', 'Pizza', 'Sandwich']"
4857,Fusion Panda,Whitefield,300,3.5,11,"['North Indian', 'Kebab']"
4858,Kingley Grand,Marathahalli,600,3.5,11,"['Biryani', 'North Indian', 'Chinese']"
4859,Simply Chats,Nagarbhavi,200,3.5,19,"['Street Food', 'Ice Cream', 'Beverages']"
4860,AlienSip,BTM,200,3.5,11,['Juices']
4861,Panther Cafe,BTM,200,3.5,8,['Beverages']
4862,New Shanthi Sagar,Rajajinagar,300,3.5,11,"['Chinese', 'Fast Food', 'North Indian']"
4863,The Juice Box,Kaggadasapura,200,3.5,15,"['Beverages', 'Fast Food', 'Momos']"
4864,Ambika Biryani Corner,Rajajinagar,300,3.5,38,['Biryani']
4865,Lovely Knights,Bellandur,500,3.5,359,"['North Indian', 'Chinese']"
4866,New Udupi Anand Bhavan,Basavanagudi,150,3.5,5,['South Indian']
4867,Kolkata Famous Kati Rolls,RT Nagar,200,3.5,12,"['Rolls', 'Street Food']"
4868,Shabari Kitchen,Koramangala 1st Block,200,3.5,16,"['North Indian', 'Chinese', 'South Indian']"
4869,Desi Swaad,Kumaraswamy Layout,400,3.5,11,['North Indian']
4870,Chriz Cafe,Sarjapur Road,400,3.5,11,"['South Indian', 'Biryani']"
4871,Shree Guru Sagar,Basaveshwara Nagar,500,3.5,40,"['Chinese', 'North Indian', 'South Indian']"
4872,Bawarchi Bites,Nagarbhavi,200,3.5,15,['Biryani']
4873,Donne Biryani Mane,Brookefield,250,3.5,13,['Biryani']
4874,Juiced Burger,HSR,750,3.5,5,['Burger']
4875,SLV Andhra Mess,Domlur,200,3.5,6,"['Chinese', 'North Indian']"
4876,Desi Foodizzz,Brookefield,600,3.5,29,"['North Indian', 'Chinese']"
4877,Nainital North Indian Restaurant,Electronic City,400,3.5,75,"['North Indian', 'Biryani', 'Chinese']"
4878,The Cake Lair,BTM,600,3.5,11,"['Bakery', 'Fast Food', 'Beverages']"
4879,Biryani Spot,BTM,300,3.5,9,"['South Indian', 'Biryani']"
4880,BTM Bawarchi Biryani,BTM,600,3.5,132,"['Biryani', 'North Indian', 'Chinese']"
4881,Afoozoo - Ginger Hotel,Whitefield,800,3.5,40,"['North Indian', 'Chinese']"
4882,Matka,HSR,700,3.5,27,"['North Indian', 'Biryani']"
4883,Ghee Biryani House,BTM,500,3.5,140,"['Biryani', 'North Indian']"
4884,Jumeirah Restaurant,Hennur,800,3.5,31,"['North Indian', 'Mughlai']"
4885,Jayanagar Grill House,Jayanagar,250,3.5,35,"['Biryani', 'Kebab']"
4886,Penta Cafe,Frazer Town,350,3.5,12,"['Juices', 'Fast Food', 'Beverages']"
4887,Al Manar,Wilson Garden,350,3.5,11,"['North Indian', 'Chinese']"
4888,Pelican,Marathahalli,"1,200",3.5,22,"['North Indian', 'Chinese']"
4889,Ober Cafe,Koramangala 1st Block,200,3.5,11,"['Fast Food', 'Cafe']"
4890,Armaani Caffe,BTM,300,3.5,12,"['Fast Food', 'Beverages']"
4891,Thejas Bhavan,Bannerghatta Road,400,3.5,29,"['North Indian', 'South Indian', 'Chinese']"
4892,Ideal Kitchen,Indiranagar,250,3.5,26,"['North Indian', 'Chinese', 'South Indian', 'Seafood']"
4893,Meena's Kitchen,Marathahalli,400,3.5,11,"['Continental', 'North Indian', 'Mexican']"
4894,Swadesh Tadka,Banashankari,600,3.5,180,"['North Indian', 'Chinese', 'Beverages']"
4895,Hotel Feast Ambur Biriyani,Koramangala 1st Block,250,3.5,257,"['Biryani', 'Kebab']"
4896,Cafe HolyBelly,KR Puram,400,3.5,19,"['Continental', 'Burger', 'Pizza', 'Sandwich']"
4897,Udupi Savi Thindi,Sarjapur Road,300,3.5,18,"['South Indian', 'North Indian', 'Chinese']"
4898,Maria Restaurant,Jakkur,150,3.5,15,['South Indian']
4899,Chilld Monk,BTM,250,3.5,10,"['Desserts', 'Ice Cream']"
4900,Cake Bucket,Jakkur,700,3.5,7,['Bakery']
4901,Beach Hut,JP Nagar,650,3.5,134,"['North Indian', 'Chinese']"
4902,Andhra Ghumaghumalu,Whitefield,300,3.5,21,"['Andhra', 'Biryani', 'North Indian']"
4903,Paratha Darbar,Koramangala 1st Block,400,3.5,15,['North Indian']
4904,Manasa Andhra Style Multi Cuisine Restaurant,Electronic City,800,3.5,70,"['North Indian', 'South Indian', 'Chinese', 'Andhra', 'Biryani']"
4905,Corner Kitchen,Rajarajeshwari Nagar,500,3.5,16,['North Indian']
4906,Karavali Fishland,Electronic City,700,3.5,35,"['South Indian', 'Mangalorean', 'Chinese']"
4907,Raj Rasoi,Ejipura,250,3.5,12,"['North Indian', 'Chinese']"
4908,Just Kulfi,Jeevan Bhima Nagar,400,3.5,8,"['Ice Cream', 'Fast Food']"
4909,Tandoori Club,Domlur,400,3.5,6,"['North Indian', 'Chinese', 'Biryani']"
4910,Hyderabad Biryani,Whitefield,300,3.5,9,['Biryani']
4911,Zawaa Foods,Old Airport Road,400,3.5,44,"['Continental', 'South Indian', 'North Indian', 'Arabian']"
4912,Big Chick Fried Chicken,Kaggadasapura,400,3.5,11,['Fast Food']
4913,Biryani Nights,Bannerghatta Road,400,3.5,21,"['South Indian', 'North Indian', 'Chinese']"
4914,Tellimagic Restaurant,Electronic City,400,3.5,12,"['North Indian', 'South Indian', 'Chinese']"
4915,Swad-Deshi Restaurant,Marathahalli,300,3.5,13,"['South Indian', 'Chinese']"
4916,ROYCE' Chocolate,"JW Marriott Bengaluru, Lavelle Road","1,000",3.5,20,['Desserts']
4917,Nandhi Cafe,Sarjapur Road,400,3.5,11,"['South Indian', 'Chinese', 'North Indian']"
4918,NGV Fast Food,Koramangala 6th Block,250,3.5,8,"['North Indian', 'Fast Food']"
4919,Idli Weds Chutney,Yelahanka,200,3.5,7,['South Indian']
4920,E - City Combos,Electronic City,350,3.5,7,"['South Indian', 'North Indian', 'Chinese', 'Biryani']"
4921,Lassi Shop,Banashankari,200,3.5,45,"['Beverages', 'Ice Cream']"
4922,Swagatham,Nagawara,450,3.5,18,"['Andhra', 'North Indian']"
4923,Snack'Ups,Thippasandra,250,3.5,65,['Fast Food']
4924,Khana Khazana,Electronic City,300,3.5,17,['North Indian']
4925,Sai Cafe Veg,Malleshwaram,250,3.5,12,['Fast Food']
4926,Salem Kitchen,Brookefield,550,3.5,235,"['Chettinad', 'Chinese', 'South Indian']"
4927,Meghana Grand,Whitefield,800,3.5,132,"['Biryani', 'Andhra']"
4928,Metrolicious,Whitefield,400,3.5,38,"['North Indian', 'Chinese', 'Biryani']"
4929,Sri Ganesh Fruit Juice Centre,Thippasandra,100,3.5,20,['Juices']
4930,Lassi Corner,Nagawara,200,3.5,11,"['Cafe', 'Ice Cream', 'Juices', 'Sandwich']"
4931,Tangra Indo - Chinese Cuisine,"Bangalore Central, JP Nagar",400,3.5,29,"['Chinese', 'Thai']"
4932,SLV Foodline,Hennur,300,3.5,20,"['South Indian', 'North Indian', 'Chinese']"
4933,Tandoori Chowk,Marathahalli,400,3.5,97,"['North Indian', 'Chinese']"
4934,Taste Of Malabar,BTM,350,3.5,24,"['South Indian', 'Kerala', 'Chinese']"
4935,Cozy Coast,Rajarajeshwari Nagar,300,3.5,13,['Seafood']
4936,Sri Krishna Sagar,BTM,200,3.5,13,"['South Indian', 'North Indian', 'Chinese']"
4937,Five Star Chicken,Whitefield,300,3.5,9,['Fast Food']
4938,Food Hub,RT Nagar,400,3.5,15,"['North Indian', 'Chinese']"
4939,Kerala Panoor Restaurant,Bellandur,350,3.5,150,"['Kerala', 'Seafood', 'Biryani', 'South Indian']"
4940,Big Straw Blast,Sahakara Nagar,150,3.5,6,['Beverages']
4941,Dining Hut,Kumaraswamy Layout,400,3.5,14,"['North Indian', 'Chinese', 'South Indian']"
4942,Durlabha Delights,Rammurthy Nagar,300,3.5,76,"['North Indian', 'Chinese']"
4943,Karnataka Military Hotel,Rammurthy Nagar,400,3.5,13,['North Indian']
4944,Red Chilliez,Thippasandra,650,3.5,217,"['North Indian', 'Chinese', 'Seafood', 'Mangalorean']"
4945,Sichi Hotel,RT Nagar,150,3.5,17,['South Indian']
4946,Ande Ka Funda,Kumaraswamy Layout,250,3.5,121,"['North Indian', 'Chinese', 'Rolls']"
4947,Sri Krishna Sagar,HSR,400,3.5,241,"['South Indian', 'North Indian', 'Chinese', 'Street Food', 'Juices']"
4948,Calcutta Chats,Residency Road,100,3.5,11,['Street Food']
4949,Chats Point,Rammurthy Nagar,150,3.5,8,"['Street Food', 'Juices']"
4950,Egg Attack,BTM,250,3.5,10,['Fast Food']
4951,Bay Root,BTM,400,3.5,27,"['North Indian', 'Arabian', 'Kerala']"
4952,Sri Udupi Park,Brookefield,300,3.5,14,"['South Indian', 'North Indian', 'Chinese']"
4953,Estaa Sweets,Whitefield,300,3.5,8,['Mithai']
4954,Healthy Bakes 'n' Brew,Jayanagar,150,3.5,4,['Bakery']
4955,Ganga Bakery & Sweets,RT Nagar,300,3.5,15,"['Fast Food', 'Bakery', 'Mithai']"
4956,Fai Dang,Indiranagar,"1,100",3.5,35,"['Asian', 'Continental']"
4957,Ruchi Juice & Chats Cafe,Kengeri,80,3.5,7,"['Sandwich', 'Juices']"
4958,A.M New Punjab Food Corner,Koramangala 1st Block,350,3.5,21,"['North Indian', 'Chinese']"
4959,Krutunga Restaurant,Electronic City,700,3.5,24,"['Chinese', 'North Indian', 'South Indian']"
4960,Nandini Cool Joint,HSR,400,3.5,26,"['South Indian', 'Street Food', 'Beverages']"
4961,Lucknowiz,Koramangala 1st Block,550,3.5,325,"['North Indian', 'Mughlai']"
4962,SFC Kabab Corner,Electronic City,350,3.5,14,"['Chinese', 'Andhra']"
4963,Mysore Jonne Biriyani Mane,Jalahalli,200,3.5,9,['Biryani']
4964,Arabian Bites,BTM,500,3.5,27,"['North Indian', 'Chinese']"
4965,Dilli Darbar,Whitefield,500,3.5,180,"['North Indian', 'Chinese', 'Biryani']"
4966,Karavali Fish Land,Kengeri,700,3.5,30,"['Chinese', 'Mangalorean', 'Seafood', 'South Indian']"
4967,Lazeez Point,Jakkur,500,3.5,9,"['North Indian', 'Chinese']"
4968,Shree K Foods,Bellandur,300,3.5,10,"['Street Food', 'North Indian', 'Chinese']"
4969,Amrut,Malleshwaram,300,3.5,250,"['North Indian', 'Chinese', 'Fast Food']"
4970,Mangalore Lunch Home,Whitefield,300,3.5,14,"['North Indian', 'South Indian', 'Mangalorean']"
4971,Barista,Koramangala 4th Block,300,3.5,38,['Cafe']
4972,Chinmayee's,Electronic City,700,3.5,87,"['North Indian', 'Chinese']"
4973,Maa Bhagwati Mess,International Airport,300,3.5,19,['North Indian']
4974,Foodie's Affair,Nagawara,400,3.5,23,"['North Indian', 'Chinese']"
4975,Kerala Foods,Vasanth Nagar,250,3.5,14,['Kerala']
4976,Thalassery Plaza,Hennur,400,3.5,33,"['Kerala', 'North Indian', 'Chinese']"
4977,Urvashi,HSR,600,3.5,12,"['South Indian', 'Chinese', 'Seafood', 'Biryani']"
4978,New Tandoor,CV Raman Nagar,550,3.5,297,"['North Indian', 'Chinese', 'Mughlai', 'Rolls']"
4979,Husband's Kitchen,Sarjapur Road,350,3.5,113,"['Fast Food', 'North Indian']"
4980,Janatha Cafe,Hennur,400,3.5,24,"['South Indian', 'Kerala']"
4981,Nalukettu,HBR Layout,450,3.5,7,['Kerala']
4982,Amma's Pastries,JP Nagar,400,3.5,13,['Desserts']
4983,Flavours Hut,HSR,550,3.5,16,"['Kerala', 'North Indian', 'Chinese', 'Seafood']"
4984,Scarlet,Rammurthy Nagar,300,3.5,11,"['Bakery', 'Desserts', 'Beverages']"
4985,Spicy House,Marathahalli,500,3.5,100,"['North Indian', 'Chinese', 'Seafood', 'Biryani']"
4986,Strada Kitchen & Bar,Electronic City,"1,000",3.5,8,"['Chinese', 'North Indian', 'South Indian']"
4987,D'Brooks,Brookefield,400,3.5,11,"['North Indian', 'Continental']"
4988,Tadka Singh,Indiranagar,650,3.5,958,['North Indian']
4989,Curries 'N' Phulkas,Electronic City,250,3.5,7,['North Indian']
4990,Ammus Hot N Cool,BTM,300,3.5,84,"['North Indian', 'Fast Food', 'Kebab', 'Rolls', 'Beverages']"
4991,Papa Pizza N Kafe,"Gopalan Arcade, Rajarajeshwari Nagar",600,3.5,72,"['Pizza', 'Italian']"
4992,Biriyaniz,HSR,400,3.5,304,"['Biryani', 'North Indian', 'Chinese', 'Andhra']"
4993,Golkonda Chimney,Marathahalli,850,3.5,1832,"['Biryani', 'North Indian', 'Mughlai']"
4994,Kaaka T Cafe,BTM,400,3.5,6,['Fast Food']
4995,New Taj Biryani Centre,Frazer Town,450,3.5,17,"['Biryani', 'North Indian', 'Chinese']"
4996,Sethji Home Made Food,Indiranagar,350,3.5,229,['North Indian']
4997,Star Food County,Sanjay Nagar,300,3.5,15,['Fast Food']
4998,Ice Cream Buggy,CV Raman Nagar,100,3.5,15,"['Ice Cream', 'Desserts']"
4999,K V Canteen,Commercial Street,100,3.5,17,['South Indian']
5000,Navi's Kitchen,Bommanahalli,250,3.5,12,"['North Indian', 'Chinese']"
5001,Snow'ora,Kalyan Nagar,350,3.5,17,"['Desserts', 'Ice Cream', 'Beverages']"
5002,Mummy's Kitchen,Banaswadi,300,3.5,9,['South Indian']
5003,The Purple Pan,New BEL Road,550,3.5,18,"['North Indian', 'Chinese']"
5004,The Onyx - The HHI Select Bengaluru,JP Nagar,950,3.5,185,"['North Indian', 'Chinese', 'Continental']"
5005,Shiv Sai Hotel,Bannerghatta Road,400,3.5,74,['North Indian']
5006,Archanas Biryani,Yelahanka,200,3.5,45,['Biryani']
5007,Moyra,Rammurthy Nagar,300,3.5,105,['Mithai']
5008,Samovar Cafe,Nagawara,500,3.5,9,"['Kerala', 'South Indian', 'Chinese']"
5009,Container Coffee,Ulsoor,200,3.5,12,['South Indian']
5010,Blueberry Restaurant,Bellandur,400,3.5,51,"['North Indian', 'Biryani', 'South Indian', 'Desserts', 'Beverages', 'Chinese']"
5011,Premium Bombay Kulfi,Indiranagar,100,3.5,11,['Ice Cream']
5012,Noibidya,Marathahalli,400,3.5,46,"['North Indian', 'Bengali']"
5013,The Wok Shop,International Airport,500,3.5,4,"['Asian', 'Indonesian', 'Korean', 'Chinese', 'Fast Food']"
5014,Nandini Andhra Style Mess,Old Airport Road,350,3.5,30,"['North Indian', 'Chinese', 'South Indian']"
5015,Squeez Juice Bars,Brigade Road,200,3.5,7,"['Beverages', 'Fast Food']"
5016,Halli Mane Rotti,Indiranagar,150,3.5,10,['South Indian']
5017,Roots Lounge Bar - Coastal King Hotel,"Coastal King, Bangalore",600,3.5,13,"['Chinese', 'South Indian', 'North Indian', 'Mughlai', 'Seafood']"
5018,Wow Sikkim Momo's,New BEL Road,300,3.5,11,"['Chinese', 'North Indian']"
5019,Funjabi,Church Street,600,3.5,142,['North Indian']
5020,Root Casa,Rammurthy Nagar,400,3.5,12,"['Continental', 'Chinese']"
5021,Blueberry Restaurant,Bellandur,400,3.5,51,"['North Indian', 'Biryani', 'South Indian', 'Desserts', 'Beverages', 'Chinese']"
5022,Hyderabad Express,Banashankari,300,3.5,38,"['Hyderabadi', 'Biryani']"
5023,Royal Resturant,KR Puram,600,3.5,34,"['North Indian', 'Chinese', 'Bengali', 'Beverages']"
5024,BANGARPET CHATS,Rammurthy Nagar,200,3.5,11,['Street Food']
5025,Garden Kabab Corner,Yeshwantpur,300,3.5,10,['North Indian']
5026,Carbs n Kalories,"Varthur Main Road, Whitefield",300,3.5,12,['North Indian']
5027,Rich Bowl,Frazer Town,450,3.5,24,"['North Indian', 'Chinese', 'Seafood']"
5028,Nalamaharaja,New BEL Road,500,3.5,12,['North Indian']
5029,Paratha Treat,Bellandur,200,3.5,53,['North Indian']
5030,YummRajj,BTM,500,3.5,51,"['North Indian', 'Chinese', 'Fast Food']"
5031,Hungry Meee,Hebbal,150,3.5,10,['South Indian']
5032,Natural Mumbai Kulfi,BTM,100,3.5,9,['Ice Cream']
5033,Konaseema,Hennur,600,3.5,21,"['Andhra', 'Chinese']"
5034,Sree Lakshmi Venkateshwara Andhra Mess,Marathahalli,400,3.5,17,"['Andhra', 'South Indian']"
5035,New Selfie Restaurant,Jalahalli,600,3.5,16,['North Indian']
5036,Brahmin's Cafe,Brigade Road,200,3.5,24,['South Indian']
5037,Alpha's Fresh Juice & Condiments,Rajarajeshwari Nagar,300,3.5,10,"['Fast Food', 'Juices']"
5038,Samosa King,BTM,200,3.5,7,['Street Food']
5039,Fit Dish Fetish,Sankey Road,500,3.5,38,['Healthy Food']
5040,Foodie Nation,Electronic City,"1,000",3.5,89,"['North Indian', 'Chinese', 'Arabian']"
5041,Rayalaseema Spices,Brookefield,550,3.5,35,"['Andhra', 'South Indian']"
5042,Al Hayath,BTM,200,3.5,16,"['North Indian', 'Chinese']"
5043,Hotel Madhuvan,City Market,200,3.5,7,['South Indian']
5044,Lets cafe,Koramangala 5th Block,250,3.5,10,"['Chinese', 'North Indian']"
5045,Tandoori Paradise,BTM,600,3.5,9,"['North Indian', 'Chinese']"
5046,Swasthi Spice Restaurant,Rajajinagar,600,3.5,590,"['Andhra', 'North Indian', 'Chinese', 'Biryani']"
5047,Homifoo,HSR,300,3.5,13,['North Indian']
5048,Siddu's Chats Centre,Yelahanka,100,3.5,11,['Street Food']
5049,South Tiffins,HSR,150,3.5,144,['South Indian']
5050,The French Corner,Kalyan Nagar,400,3.5,11,"['Bakery', 'Desserts', 'Fast Food']"
5051,Diletto,Bannerghatta Road,800,3.5,16,"['North Indian', 'Chinese']"
5052,Aahara Vihar,Malleshwaram,300,3.5,13,"['South Indian', 'North Indian', 'Chinese']"
5053,New Punjabi Pure Veg Restaurant,HSR,300,3.5,10,['North Indian']
5054,Mandara -  Imera Spa & Resort,Sarjapur Road,"1,200",3.5,115,"['North Indian', 'South Indian', 'Chinese']"
5055,Sultan’s Creams & Faloodas,RT Nagar,150,3.5,14,"['Ice Cream', 'Beverages']"
5056,Mira's Ranna-Ghor,Sarjapur Road,250,3.5,14,['Bengali']
5057,New Oottupura Restaurant,New BEL Road,300,3.5,231,['Kerala']
5058,Sri Jayadurga Biryani,Marathahalli,300,3.5,64,['Biryani']
5059,FrostBite,Koramangala 5th Block,400,3.5,15,"['Desserts', 'Fast Food']"
5060,Mast Masala,Rajarajeshwari Nagar,600,3.5,31,"['North Indian', 'Chinese', 'Biryani', 'Momos']"
5061,Hattke,Sahakara Nagar,350,3.5,27,"['North Indian', 'South Indian']"
5062,The Jungle Terrace,Brigade Road,600,3.5,13,"['Continental', 'Mexican', 'Lebanese']"
5063,Chaithanya Upahar,Vijay Nagar,150,3.5,16,"['South Indian', 'Chinese']"
5064,Reddy's Paradise,Sarjapur Road,400,3.5,12,"['Biryani', 'North Indian', 'Chinese', 'Fast Food']"
5065,South Grand,Uttarahalli,400,3.5,115,"['South Indian', 'North Indian', 'Chinese', 'Beverages']"
5066,Butter Cup,Jayanagar,250,3.5,9,"['Desserts', 'Bakery']"
5067,Chintu Chit Chat Centre,Banaswadi,100,3.5,22,['Street Food']
5068,Kotian Karavali Restaurant,Banashankari,300,3.5,10,"['South Indian', 'Biryani']"
5069,Daily Bite,Richmond Road,300,3.5,14,"['Bakery', 'Fast Food']"
5070,Kusum Rolls,New BEL Road,300,3.5,21,['Street Food']
5071,CupcakesNSyrups,Banaswadi,300,3.5,9,['Bakery']
5072,Amruth Parkland,Sarjapur Road,900,3.5,54,"['North Indian', 'Chinese']"
5073,Prakash Cafe,Basavanagudi,500,3.5,28,['South Indian']
5074,Udupi Garden,Jakkur,350,3.5,17,"['South Indian', 'Chinese', 'North Indian']"
5075,Biryani Magic,BTM,300,3.5,31,"['North Indian', 'Biryani']"
5076,Sandy's Kitchen,Yelahanka,500,3.5,15,"['North Indian', 'Chinese']"
5077,Mesa Lounge Bar - Svenska Design Hotel,"Svenska Design Hotel, Electronic City","1,500",3.5,51,"['North Indian', 'Pizza', 'Asian', 'Italian']"
5078,Night Food Express,Jakkur,250,3.5,19,"['North Indian', 'Rolls', 'Chinese', 'Biryani']"
5079,Sri Sai Palace,Whitefield,300,3.5,96,"['South Indian', 'North Indian', 'Chinese', 'Fast Food']"
5080,Baker's Glove,Jayanagar,550,3.5,9,"['Desserts', 'Bakery']"
5081,Aalishan Restaurant & Caterer,Koramangala 7th Block,650,3.5,890,"['North Indian', 'Mughlai']"
5082,Village Cafe,Hebbal,250,3.5,10,['Cafe']
5083,Bangalore Agarwal Bhavan,Sarjapur Road,300,3.5,22,"['North Indian', 'Street Food', 'Mithai']"
5084,Hoai Ice Cafe,Malleshwaram,150,3.5,12,['Desserts']
5085,Rolls Corner,Mysore Road,200,3.5,12,"['Fast Food', 'Rolls']"
5086,Expresso Restaurant,Whitefield,400,3.5,6,"['Fast Food', 'Beverages']"
5087,Biryani Affair,HSR,350,3.5,148,['Biryani']
5088,Adyar Anand Bhavan Sweets,Electronic City,200,3.5,5,"['South Indian', 'North Indian', 'Chinese', 'Street Food']"
5089,Sri Venkateshwar Bhavan,Malleshwaram,200,3.5,7,"['South Indian', 'Chinese', 'Seafood']"
5090,Hotel Amrapali,Yelahanka,400,3.5,9,"['North Indian', 'Chinese', 'Andhra']"
5091,Namma Bakery,Rajarajeshwari Nagar,500,3.5,12,['Bakery']
5092,Cool Corner Arun Ice Cream,Frazer Town,200,3.5,9,"['Desserts', 'Ice Cream']"
5093,The Kick-Ass Company Pub & Diner,Marathahalli,800,3.5,23,['Finger Food']
5094,Goa 0 Km,Kumaraswamy Layout,400,3.5,174,"['Goan', 'North Indian', 'Chinese', 'Biryani', 'Seafood']"
5095,Punjabi's Food Corner,CV Raman Nagar,250,3.5,94,"['North Indian', 'Chinese']"
5096,RR Andhra Style Hotel,RT Nagar,750,3.5,8,"['South Indian', 'Chinese', 'Andhra']"
5097,Midnight Restro,BTM,500,3.5,56,"['North Indian', 'Fast Food']"
5098,Green Hotel,Sarjapur Road,200,3.5,9,"['North Indian', 'Chinese']"
5099,Hyderabadi Bawarchi,Hebbal,700,3.5,479,"['Mughlai', 'North Indian', 'Chinese', 'Biryani']"
5100,Parama Ruchi,Banashankari,300,3.5,11,"['South Indian', 'North Indian', 'Chinese', 'Street Food']"
5101,Sri Ganesh Juice and Chats,Banashankari,150,3.5,18,"['Juices', 'Street Food']"
5102,Kaka Food Corner,Whitefield,300,3.5,95,['North Indian']
5103,Brunch & Munch - Hotel Millennium Plaza,"Hotel Millennium Plaza, Electronic City","1,200",3.5,25,"['North Indian', 'Chinese', 'Mangalorean', 'Andhra']"
5104,Mysuru Coffee,Malleshwaram,100,3.5,11,['Beverages']
5105,Sri Guru Nalapaka Restaurant,Whitefield,550,3.5,20,"['North Indian', 'South Indian', 'Chinese', 'Street Food']"
5106,Kolkata Famous Kati Roll,JP Nagar,200,3.5,13,"['Rolls', 'Chinese']"
5107,Rasoiya,Sarjapur Road,450,3.5,43,"['North Indian', 'Chinese', 'Momos']"
5108,Urban Udupi Veg Restaurant,Electronic City,400,3.5,11,"['Chinese', 'North Indian', 'South Indian']"
5109,Baker's Cafe,Marathahalli,200,3.5,8,"['Bakery', 'Desserts']"
5110,Happenwell India,Koramangala 5th Block,500,3.5,16,"['American', 'Continental', 'Goan', 'Healthy Food', 'Seafood']"
5111,Hotel Dine City,HSR,800,3.5,84,"['North Indian', 'South Indian', 'Chinese', 'Arabian']"
5112,Green G Juice Bar,Indiranagar,200,3.5,39,"['Ice Cream', 'Fast Food', 'Beverages']"
5113,Sri Udupi Food Hub,Domlur,500,3.5,10,"['South Indian', 'North Indian', 'Chinese', 'Street Food', 'Beverages']"
5114,Kulfi Story,Malleshwaram,100,3.5,10,['Desserts']
5115,Andhra Ruchulu,Brookefield,500,3.5,110,"['Andhra', 'North Indian', 'Chinese', 'Biryani']"
5116,7 Shanghai,Electronic City,250,3.5,27,['Chinese']
5117,Mega Bite,MGM Mark Whitefield,"1,100",3.5,54,"['North Indian', 'Chinese', 'South Indian', 'Continental']"
5118,Rawal Jalebi,Commercial Street,100,3.5,9,['Desserts']
5119,Velvet Kitchen,Bannerghatta Road,600,3.5,15,"['North Indian', 'Chinese']"
